time, data
15.13671875,-43.2117938931298
15.2587890625,-47.6453816793893
15.380859375,-54.9003435114504
15.5029296875,-54.9003435114504
15.625,-54.9003435114504
15.7470703125,-54.9003435114504
15.869140625,-54.9003435114504
15.9912109375,-54.9003435114504
16.11328125,-54.9003435114504
16.2353515625,-54.9003435114504
16.357421875,-54.9003435114504
16.4794921875,-54.9003435114504
16.6015625,-53.6911832061069
16.7236328125,-54.9003435114504
16.845703125,-54.9003435114504
16.9677734375,-54.9003435114504
17.08984375,-54.9003435114504
17.2119140625,-54.9003435114504
17.333984375,-54.9003435114504
17.4560546875,-54.9003435114504
17.578125,-51.2728625954198
17.7001953125,-50.8698091603053
17.822265625,-54.9003435114504
17.9443359375,-54.9003435114504
18.06640625,-53.6911832061069
18.1884765625,-54.9003435114504
18.310546875,-54.9003435114504
18.4326171875,-54.9003435114504
18.5546875,-54.9003435114504
18.6767578125,-54.9003435114504
18.798828125,-54.9003435114504
18.9208984375,-54.9003435114504
19.04296875,-54.9003435114504
19.1650390625,-54.9003435114504
19.287109375,-54.9003435114504
19.4091796875,-54.9003435114504
19.53125,-54.9003435114504
19.6533203125,-54.9003435114504
19.775390625,-54.9003435114504
19.8974609375,-54.9003435114504
20.01953125,-53.6911832061069
20.1416015625,-53.6911832061069
20.263671875,-50.8698091603053
20.3857421875,-54.9003435114504
20.5078125,-54.9003435114504
20.6298828125,-54.9003435114504
20.751953125,-54.9003435114504
20.8740234375,-54.9003435114504
20.99609375,-54.9003435114504
21.1181640625,-53.6911832061069
21.240234375,-54.9003435114504
21.3623046875,-54.9003435114504
21.484375,-54.9003435114504
21.6064453125,-54.9003435114504
21.728515625,-54.9003435114504
21.8505859375,-54.9003435114504
21.97265625,-54.9003435114504
22.0947265625,-54.9003435114504
22.216796875,-54.9003435114504
22.3388671875,-54.9003435114504
22.4609375,-54.9003435114504
22.5830078125,-54.9003435114504
22.705078125,-50.8698091603053
22.8271484375,-54.9003435114504
22.94921875,-53.6911832061069
23.0712890625,-54.9003435114504
23.193359375,-54.9003435114504
23.3154296875,-54.9003435114504
23.4375,-54.9003435114504
23.5595703125,-54.9003435114504
23.681640625,-54.9003435114504
23.8037109375,-54.9003435114504
23.92578125,-54.9003435114504
24.0478515625,-54.9003435114504
24.169921875,-54.9003435114504
24.2919921875,-54.9003435114504
24.4140625,-54.9003435114504
24.5361328125,-54.9003435114504
24.658203125,-54.9003435114504
24.7802734375,-54.9003435114504
24.90234375,-54.9003435114504
25.0244140625,-54.9003435114504
25.146484375,-53.6911832061069
25.2685546875,-53.6911832061069
25.390625,-54.9003435114504
25.5126953125,-53.6911832061069
25.634765625,-54.9003435114504
25.7568359375,-54.9003435114504
25.87890625,-49.6606488549618
26.0009765625,-48.4514885496183
26.123046875,-54.9003435114504
26.2451171875,-54.9003435114504
26.3671875,-54.9003435114504
26.4892578125,-54.9003435114504
26.611328125,-54.9003435114504
26.7333984375,-54.9003435114504
26.85546875,-54.9003435114504
26.9775390625,-50.8698091603053
27.099609375,-51.6759160305343
27.2216796875,-54.9003435114504
27.34375,-54.9003435114504
27.4658203125,-54.9003435114504
27.587890625,-54.9003435114504
27.7099609375,-54.9003435114504
27.83203125,-50.8698091603053
27.9541015625,-53.6911832061069
28.076171875,-54.9003435114504
28.1982421875,-54.9003435114504
28.3203125,-54.9003435114504
28.4423828125,-54.9003435114504
28.564453125,-54.9003435114504
28.6865234375,-53.6911832061069
28.80859375,-54.9003435114504
28.9306640625,-54.9003435114504
29.052734375,-54.9003435114504
29.1748046875,-54.9003435114504
29.296875,-54.9003435114504
29.4189453125,-54.9003435114504
29.541015625,-54.9003435114504
29.6630859375,-54.9003435114504
29.78515625,-54.9003435114504
29.9072265625,-54.9003435114504
30.029296875,-54.9003435114504
30.1513671875,-54.9003435114504
30.2734375,-54.9003435114504
30.3955078125,-54.9003435114504
30.517578125,-54.9003435114504
30.6396484375,-54.9003435114504
30.76171875,-54.9003435114504
30.8837890625,-53.6911832061069
31.005859375,-54.9003435114504
31.1279296875,-54.9003435114504
31.25,-54.9003435114504
31.3720703125,-54.9003435114504
31.494140625,-54.9003435114504
31.6162109375,-54.9003435114504
31.73828125,-54.9003435114504
31.8603515625,-54.9003435114504
31.982421875,-54.9003435114504
32.1044921875,-54.9003435114504
32.2265625,-54.9003435114504
32.3486328125,-54.9003435114504
32.470703125,-54.9003435114504
32.5927734375,-53.6911832061069
32.71484375,-49.6606488549618
32.8369140625,-48.8545419847328
32.958984375,-54.9003435114504
33.0810546875,-54.9003435114504
33.203125,-54.9003435114504
33.3251953125,-54.9003435114504
33.447265625,-54.9003435114504
33.5693359375,-54.9003435114504
33.69140625,-54.9003435114504
33.8134765625,-54.9003435114504
33.935546875,-54.9003435114504
34.0576171875,-54.9003435114504
34.1796875,-54.9003435114504
34.3017578125,-54.9003435114504
34.423828125,-54.9003435114504
34.5458984375,-53.6911832061069
34.66796875,-54.9003435114504
34.7900390625,-54.9003435114504
34.912109375,-54.9003435114504
35.0341796875,-54.9003435114504
35.15625,-54.9003435114504
35.2783203125,-53.6911832061069
35.400390625,-53.6911832061069
35.5224609375,-54.9003435114504
35.64453125,-54.9003435114504
35.7666015625,-54.9003435114504
35.888671875,-54.9003435114504
36.0107421875,-54.9003435114504
36.1328125,-54.9003435114504
36.2548828125,-53.6911832061069
36.376953125,-54.9003435114504
36.4990234375,-54.9003435114504
36.62109375,-54.9003435114504
36.7431640625,-54.9003435114504
36.865234375,-54.9003435114504
36.9873046875,-54.9003435114504
37.109375,-54.9003435114504
37.2314453125,-54.9003435114504
37.353515625,-54.9003435114504
37.4755859375,-54.9003435114504
37.59765625,-54.9003435114504
37.7197265625,-53.6911832061069
37.841796875,-45.6301145038168
37.9638671875,-50.8698091603053
38.0859375,-54.9003435114504
38.2080078125,-53.6911832061069
38.330078125,-54.9003435114504
38.4521484375,-54.9003435114504
38.57421875,-54.9003435114504
38.6962890625,-54.9003435114504
38.818359375,-54.9003435114504
38.9404296875,-54.9003435114504
39.0625,-54.9003435114504
39.1845703125,-54.9003435114504
39.306640625,-54.9003435114504
39.4287109375,-54.9003435114504
39.55078125,-54.9003435114504
39.6728515625,-53.6911832061069
39.794921875,-54.9003435114504
39.9169921875,-54.9003435114504
40.0390625,-54.9003435114504
40.1611328125,-54.9003435114504
40.283203125,-48.4514885496183
40.4052734375,-43.6148473282443
40.52734375,-48.8545419847328
40.6494140625,-54.9003435114504
40.771484375,-54.9003435114504
40.8935546875,-54.9003435114504
41.015625,-54.9003435114504
41.1376953125,-54.9003435114504
41.259765625,-54.9003435114504
41.3818359375,-54.9003435114504
41.50390625,-53.6911832061069
41.6259765625,-54.9003435114504
41.748046875,-54.9003435114504
41.8701171875,-54.9003435114504
41.9921875,-54.9003435114504
42.1142578125,-54.9003435114504
42.236328125,-54.9003435114504
42.3583984375,-54.9003435114504
42.48046875,-54.9003435114504
42.6025390625,-54.9003435114504
42.724609375,-54.9003435114504
42.8466796875,-48.4514885496183
42.96875,-49.6606488549618
43.0908203125,-54.9003435114504
43.212890625,-54.9003435114504
43.3349609375,-54.9003435114504
43.45703125,-54.9003435114504
43.5791015625,-54.9003435114504
43.701171875,-53.6911832061069
43.8232421875,-50.8698091603053
43.9453125,-54.9003435114504
44.0673828125,-54.9003435114504
44.189453125,-54.9003435114504
44.3115234375,-54.9003435114504
44.43359375,-54.9003435114504
44.5556640625,-54.9003435114504
44.677734375,-54.9003435114504
44.7998046875,-54.9003435114504
44.921875,-54.9003435114504
45.0439453125,-54.9003435114504
45.166015625,-54.9003435114504
45.2880859375,-51.2728625954198
45.41015625,-42.4056870229008
45.5322265625,-42.8087404580153
45.654296875,-54.9003435114504
45.7763671875,-54.9003435114504
45.8984375,-53.6911832061069
46.0205078125,-53.6911832061069
46.142578125,-54.9003435114504
46.2646484375,-51.6759160305343
46.38671875,-51.6759160305343
46.5087890625,-53.6911832061069
46.630859375,-54.9003435114504
46.7529296875,-54.9003435114504
46.875,-54.9003435114504
46.9970703125,-54.9003435114504
47.119140625,-54.9003435114504
47.2412109375,-54.9003435114504
47.36328125,-54.9003435114504
47.4853515625,-54.9003435114504
47.607421875,-54.9003435114504
47.7294921875,-53.6911832061069
47.8515625,-54.9003435114504
47.9736328125,-54.9003435114504
48.095703125,-53.6911832061069
48.2177734375,-50.8698091603053
48.33984375,-54.9003435114504
48.4619140625,-54.9003435114504
48.583984375,-54.9003435114504
48.7060546875,-54.9003435114504
48.828125,-54.9003435114504
48.9501953125,-51.6759160305343
49.072265625,-54.9003435114504
49.1943359375,-54.9003435114504
49.31640625,-54.9003435114504
49.4384765625,-54.9003435114504
49.560546875,-54.9003435114504
49.6826171875,-54.9003435114504
49.8046875,-54.9003435114504
49.9267578125,-54.9003435114504
50.048828125,-54.9003435114504
50.1708984375,-54.9003435114504
50.29296875,-54.9003435114504
50.4150390625,-53.6911832061069
50.537109375,-47.6453816793893
50.6591796875,-53.6911832061069
50.78125,-54.9003435114504
50.9033203125,-54.9003435114504
51.025390625,-54.9003435114504
51.1474609375,-54.9003435114504
51.26953125,-54.9003435114504
51.3916015625,-54.9003435114504
51.513671875,-54.9003435114504
51.6357421875,-54.9003435114504
51.7578125,-54.9003435114504
51.8798828125,-54.9003435114504
52.001953125,-54.9003435114504
52.1240234375,-54.9003435114504
52.24609375,-54.9003435114504
52.3681640625,-54.9003435114504
52.490234375,-54.9003435114504
52.6123046875,-54.9003435114504
52.734375,-54.9003435114504
52.8564453125,-54.9003435114504
52.978515625,-49.6606488549618
53.1005859375,-49.6606488549618
53.22265625,-54.9003435114504
53.3447265625,-54.9003435114504
53.466796875,-54.9003435114504
53.5888671875,-54.9003435114504
53.7109375,-54.9003435114504
53.8330078125,-54.9003435114504
53.955078125,-54.9003435114504
54.0771484375,-54.9003435114504
54.19921875,-54.9003435114504
54.3212890625,-54.9003435114504
54.443359375,-53.6911832061069
54.5654296875,-54.9003435114504
54.6875,-54.9003435114504
54.8095703125,-54.9003435114504
54.931640625,-54.9003435114504
55.0537109375,-54.9003435114504
55.17578125,-54.9003435114504
55.2978515625,-54.9003435114504
55.419921875,-54.9003435114504
55.5419921875,-54.9003435114504
55.6640625,-53.6911832061069
55.7861328125,-51.6759160305343
55.908203125,-53.6911832061069
56.0302734375,-54.9003435114504
56.15234375,-54.9003435114504
56.2744140625,-54.9003435114504
56.396484375,-54.9003435114504
56.5185546875,-54.9003435114504
56.640625,-54.9003435114504
56.7626953125,-54.9003435114504
56.884765625,-54.9003435114504
57.0068359375,-54.9003435114504
57.12890625,-54.9003435114504
57.2509765625,-54.9003435114504
57.373046875,-54.9003435114504
57.4951171875,-54.9003435114504
57.6171875,-54.9003435114504
57.7392578125,-54.9003435114504
57.861328125,-54.9003435114504
57.9833984375,-49.6606488549618
58.10546875,-44.8240076335878
58.2275390625,-54.9003435114504
58.349609375,-54.9003435114504
58.4716796875,-54.9003435114504
58.59375,-54.9003435114504
58.7158203125,-54.9003435114504
58.837890625,-54.9003435114504
58.9599609375,-54.9003435114504
59.08203125,-54.9003435114504
59.2041015625,-54.9003435114504
59.326171875,-54.9003435114504
59.4482421875,-54.9003435114504
59.5703125,-54.9003435114504
59.6923828125,-54.9003435114504
59.814453125,-54.9003435114504
59.9365234375,-54.9003435114504
60.05859375,-54.9003435114504
60.1806640625,-54.9003435114504
60.302734375,-54.9003435114504
60.4248046875,-54.9003435114504
60.546875,-54.9003435114504
60.6689453125,-53.6911832061069
60.791015625,-54.9003435114504
60.9130859375,-54.9003435114504
61.03515625,-54.9003435114504
61.1572265625,-54.9003435114504
61.279296875,-54.9003435114504
61.4013671875,-54.9003435114504
61.5234375,-54.9003435114504
61.6455078125,-54.9003435114504
61.767578125,-54.9003435114504
61.8896484375,-49.6606488549618
62.01171875,-50.8698091603053
62.1337890625,-54.9003435114504
62.255859375,-54.9003435114504
62.3779296875,-54.9003435114504
62.5,-54.9003435114504
62.6220703125,-54.9003435114504
62.744140625,-54.9003435114504
62.8662109375,-54.9003435114504
62.98828125,-54.9003435114504
63.1103515625,-51.2728625954198
63.232421875,-54.9003435114504
63.3544921875,-54.9003435114504
63.4765625,-53.6911832061069
63.5986328125,-54.9003435114504
63.720703125,-54.9003435114504
63.8427734375,-54.9003435114504
63.96484375,-54.9003435114504
64.0869140625,-54.9003435114504
64.208984375,-54.9003435114504
64.3310546875,-54.9003435114504
64.453125,-54.9003435114504
64.5751953125,-54.9003435114504
64.697265625,-54.9003435114504
64.8193359375,-54.9003435114504
64.94140625,-54.9003435114504
65.0634765625,-54.9003435114504
65.185546875,-54.9003435114504
65.3076171875,-54.9003435114504
65.4296875,-54.9003435114504
65.5517578125,-48.4514885496183
65.673828125,-46.0331679389313
65.7958984375,-54.9003435114504
65.91796875,-54.9003435114504
66.0400390625,-54.9003435114504
66.162109375,-54.9003435114504
66.2841796875,-54.9003435114504
66.40625,-53.6911832061069
66.5283203125,-54.9003435114504
66.650390625,-54.9003435114504
66.7724609375,-54.9003435114504
66.89453125,-54.9003435114504
67.0166015625,-53.6911832061069
67.138671875,-54.9003435114504
67.2607421875,-54.9003435114504
67.3828125,-54.9003435114504
67.5048828125,-54.9003435114504
67.626953125,-54.9003435114504
67.7490234375,-54.9003435114504
67.87109375,-54.9003435114504
67.9931640625,-54.9003435114504
68.115234375,-51.2728625954198
68.2373046875,-50.8698091603053
68.359375,-54.9003435114504
68.4814453125,-54.9003435114504
68.603515625,-54.9003435114504
68.7255859375,-54.9003435114504
68.84765625,-54.9003435114504
68.9697265625,-54.9003435114504
69.091796875,-54.9003435114504
69.2138671875,-54.9003435114504
69.3359375,-54.9003435114504
69.4580078125,-53.6911832061069
69.580078125,-54.9003435114504
69.7021484375,-54.9003435114504
69.82421875,-54.9003435114504
69.9462890625,-54.9003435114504
70.068359375,-54.9003435114504
70.1904296875,-54.9003435114504
70.3125,-54.9003435114504
70.4345703125,-54.9003435114504
70.556640625,-54.9003435114504
70.6787109375,-44.8240076335878
70.80078125,-44.8240076335878
70.9228515625,-54.9003435114504
71.044921875,-54.9003435114504
71.1669921875,-54.9003435114504
71.2890625,-54.9003435114504
71.4111328125,-54.9003435114504
71.533203125,-54.9003435114504
71.6552734375,-54.9003435114504
71.77734375,-54.9003435114504
71.8994140625,-54.9003435114504
72.021484375,-54.9003435114504
72.1435546875,-54.9003435114504
72.265625,-54.9003435114504
72.3876953125,-54.9003435114504
72.509765625,-54.9003435114504
72.6318359375,-54.9003435114504
72.75390625,-54.9003435114504
72.8759765625,-54.9003435114504
72.998046875,-54.9003435114504
73.1201171875,-54.9003435114504
73.2421875,-53.6911832061069
73.3642578125,-54.9003435114504
73.486328125,-54.9003435114504
73.6083984375,-54.9003435114504
73.73046875,-54.9003435114504
73.8525390625,-54.9003435114504
73.974609375,-54.9003435114504
74.0966796875,-54.9003435114504
74.21875,-54.9003435114504
74.3408203125,-54.9003435114504
74.462890625,-54.9003435114504
74.5849609375,-54.9003435114504
74.70703125,-54.9003435114504
74.8291015625,-54.9003435114504
74.951171875,-54.9003435114504
75.0732421875,-54.9003435114504
75.1953125,-54.9003435114504
75.3173828125,-54.9003435114504
75.439453125,-54.9003435114504
75.5615234375,-54.9003435114504
75.68359375,-44.8240076335878
75.8056640625,-44.8240076335878
75.927734375,-54.9003435114504
76.0498046875,-53.6911832061069
76.171875,-54.9003435114504
76.2939453125,-53.6911832061069
76.416015625,-54.9003435114504
76.5380859375,-54.9003435114504
76.66015625,-54.9003435114504
76.7822265625,-54.9003435114504
76.904296875,-54.9003435114504
77.0263671875,-54.9003435114504
77.1484375,-54.9003435114504
77.2705078125,-54.9003435114504
77.392578125,-54.9003435114504
77.5146484375,-54.9003435114504
77.63671875,-54.9003435114504
77.7587890625,-54.9003435114504
77.880859375,-54.9003435114504
78.0029296875,-54.9003435114504
78.125,-53.6911832061069
78.2470703125,-51.6759160305343
78.369140625,-53.6911832061069
78.4912109375,-54.9003435114504
78.61328125,-54.9003435114504
78.7353515625,-54.9003435114504
78.857421875,-54.9003435114504
78.9794921875,-54.9003435114504
79.1015625,-54.9003435114504
79.2236328125,-54.9003435114504
79.345703125,-54.9003435114504
79.4677734375,-54.9003435114504
79.58984375,-54.9003435114504
79.7119140625,-54.9003435114504
79.833984375,-54.9003435114504
79.9560546875,-54.9003435114504
80.078125,-54.9003435114504
80.2001953125,-54.9003435114504
80.322265625,-54.9003435114504
80.4443359375,-54.9003435114504
80.56640625,-54.9003435114504
80.6884765625,-54.9003435114504
80.810546875,-54.9003435114504
80.9326171875,-54.9003435114504
81.0546875,-54.9003435114504
81.1767578125,-54.9003435114504
81.298828125,-54.9003435114504
81.4208984375,-54.9003435114504
81.54296875,-54.9003435114504
81.6650390625,-54.9003435114504
81.787109375,-54.9003435114504
81.9091796875,-54.9003435114504
82.03125,-54.9003435114504
82.1533203125,-54.9003435114504
82.275390625,-54.9003435114504
82.3974609375,-54.9003435114504
82.51953125,-54.9003435114504
82.6416015625,-54.9003435114504
82.763671875,-53.6911832061069
82.8857421875,-53.6911832061069
83.0078125,-53.6911832061069
83.1298828125,-54.9003435114504
83.251953125,-50.8698091603053
83.3740234375,-51.2728625954198
83.49609375,-54.9003435114504
83.6181640625,-53.6911832061069
83.740234375,-54.9003435114504
83.8623046875,-54.9003435114504
83.984375,-54.9003435114504
84.1064453125,-54.9003435114504
84.228515625,-54.9003435114504
84.3505859375,-54.9003435114504
84.47265625,-54.9003435114504
84.5947265625,-54.9003435114504
84.716796875,-54.9003435114504
84.8388671875,-54.9003435114504
84.9609375,-54.9003435114504
85.0830078125,-54.9003435114504
85.205078125,-54.9003435114504
85.3271484375,-54.9003435114504
85.44921875,-54.9003435114504
85.5712890625,-54.9003435114504
85.693359375,-54.9003435114504
85.8154296875,-46.8392748091603
85.9375,-48.8545419847328
86.0595703125,-54.9003435114504
86.181640625,-54.9003435114504
86.3037109375,-54.9003435114504
86.42578125,-54.9003435114504
86.5478515625,-54.9003435114504
86.669921875,-54.9003435114504
86.7919921875,-54.9003435114504
86.9140625,-54.9003435114504
87.0361328125,-54.9003435114504
87.158203125,-54.9003435114504
87.2802734375,-54.9003435114504
87.40234375,-54.9003435114504
87.5244140625,-54.9003435114504
87.646484375,-54.9003435114504
87.7685546875,-54.9003435114504
87.890625,-54.9003435114504
88.0126953125,-54.9003435114504
88.134765625,-54.9003435114504
88.2568359375,-54.9003435114504
88.37890625,-54.9003435114504
88.5009765625,-54.9003435114504
88.623046875,-54.9003435114504
88.7451171875,-54.9003435114504
88.8671875,-54.9003435114504
88.9892578125,-53.6911832061069
89.111328125,-54.9003435114504
89.2333984375,-54.9003435114504
89.35546875,-54.9003435114504
89.4775390625,-54.9003435114504
89.599609375,-54.9003435114504
89.7216796875,-54.9003435114504
89.84375,-54.9003435114504
89.9658203125,-54.9003435114504
90.087890625,-54.9003435114504
90.2099609375,-54.9003435114504
90.33203125,-54.9003435114504
90.4541015625,-54.9003435114504
90.576171875,-54.9003435114504
90.6982421875,-54.9003435114504
90.8203125,-54.9003435114504
90.9423828125,-51.6759160305343
91.064453125,-54.9003435114504
91.1865234375,-54.9003435114504
91.30859375,-54.9003435114504
91.4306640625,-54.9003435114504
91.552734375,-54.9003435114504
91.6748046875,-54.9003435114504
91.796875,-54.9003435114504
91.9189453125,-54.9003435114504
92.041015625,-54.9003435114504
92.1630859375,-54.9003435114504
92.28515625,-54.9003435114504
92.4072265625,-54.9003435114504
92.529296875,-54.9003435114504
92.6513671875,-54.9003435114504
92.7734375,-54.9003435114504
92.8955078125,-54.9003435114504
93.017578125,-54.9003435114504
93.1396484375,-54.9003435114504
93.26171875,-54.9003435114504
93.3837890625,-46.8392748091603
93.505859375,-47.6453816793893
93.6279296875,-54.9003435114504
93.75,-54.9003435114504
93.8720703125,-54.9003435114504
93.994140625,-54.9003435114504
94.1162109375,-54.9003435114504
94.23828125,-54.9003435114504
94.3603515625,-54.9003435114504
94.482421875,-54.9003435114504
94.6044921875,-54.9003435114504
94.7265625,-54.9003435114504
94.8486328125,-54.9003435114504
94.970703125,-54.9003435114504
95.0927734375,-54.9003435114504
95.21484375,-54.9003435114504
95.3369140625,-54.9003435114504
95.458984375,-54.9003435114504
95.5810546875,-54.9003435114504
95.703125,-54.9003435114504
95.8251953125,-54.9003435114504
95.947265625,-48.4514885496183
96.0693359375,-51.6759160305343
96.19140625,-54.9003435114504
96.3134765625,-54.9003435114504
96.435546875,-54.9003435114504
96.5576171875,-54.9003435114504
96.6796875,-54.9003435114504
96.8017578125,-54.9003435114504
96.923828125,-54.9003435114504
97.0458984375,-54.9003435114504
97.16796875,-54.9003435114504
97.2900390625,-54.9003435114504
97.412109375,-54.9003435114504
97.5341796875,-53.6911832061069
97.65625,-54.9003435114504
97.7783203125,-54.9003435114504
97.900390625,-54.9003435114504
98.0224609375,-53.6911832061069
98.14453125,-54.9003435114504
98.2666015625,-54.9003435114504
98.388671875,-53.6911832061069
98.5107421875,-50.8698091603053
98.6328125,-53.6911832061069
98.7548828125,-54.9003435114504
98.876953125,-54.9003435114504
98.9990234375,-54.9003435114504
99.12109375,-54.9003435114504
99.2431640625,-53.6911832061069
99.365234375,-54.9003435114504
99.4873046875,-54.9003435114504
99.609375,-54.9003435114504
99.7314453125,-54.9003435114504
99.853515625,-54.9003435114504
99.9755859375,-54.9003435114504
100.09765625,-50.8698091603053
100.2197265625,-53.6911832061069
100.341796875,-54.9003435114504
100.4638671875,-54.9003435114504
100.5859375,-53.6911832061069
100.7080078125,-54.9003435114504
100.830078125,-51.6759160305343
100.9521484375,-53.6911832061069
101.07421875,-49.6606488549618
101.1962890625,-51.6759160305343
101.318359375,-54.9003435114504
101.4404296875,-54.9003435114504
101.5625,-54.9003435114504
101.6845703125,-54.9003435114504
101.806640625,-54.9003435114504
101.9287109375,-54.9003435114504
102.05078125,-54.9003435114504
102.1728515625,-54.9003435114504
102.294921875,-54.9003435114504
102.4169921875,-54.9003435114504
102.5390625,-54.9003435114504
102.6611328125,-54.9003435114504
102.783203125,-54.9003435114504
102.9052734375,-54.9003435114504
103.02734375,-54.9003435114504
103.1494140625,-54.9003435114504
103.271484375,-54.9003435114504
103.3935546875,-54.9003435114504
103.515625,-53.6911832061069
103.6376953125,-54.9003435114504
103.759765625,-54.9003435114504
103.8818359375,-54.9003435114504
104.00390625,-54.9003435114504
104.1259765625,-54.9003435114504
104.248046875,-54.9003435114504
104.3701171875,-54.9003435114504
104.4921875,-54.9003435114504
104.6142578125,-54.9003435114504
104.736328125,-54.9003435114504
104.8583984375,-54.9003435114504
104.98046875,-54.9003435114504
105.1025390625,-54.9003435114504
105.224609375,-54.9003435114504
105.3466796875,-54.9003435114504
105.46875,-54.9003435114504
105.5908203125,-54.9003435114504
105.712890625,-54.9003435114504
105.8349609375,-54.9003435114504
105.95703125,-47.6453816793893
106.0791015625,-47.6453816793893
106.201171875,-54.9003435114504
106.3232421875,-54.9003435114504
106.4453125,-54.9003435114504
106.5673828125,-54.9003435114504
106.689453125,-54.9003435114504
106.8115234375,-54.9003435114504
106.93359375,-54.9003435114504
107.0556640625,-54.9003435114504
107.177734375,-54.9003435114504
107.2998046875,-54.9003435114504
107.421875,-54.9003435114504
107.5439453125,-54.9003435114504
107.666015625,-54.9003435114504
107.7880859375,-54.9003435114504
107.91015625,-54.9003435114504
108.0322265625,-54.9003435114504
108.154296875,-54.9003435114504
108.2763671875,-54.9003435114504
108.3984375,-54.9003435114504
108.5205078125,-51.6759160305343
108.642578125,-50.8698091603053
108.7646484375,-54.9003435114504
108.88671875,-54.9003435114504
109.0087890625,-54.9003435114504
109.130859375,-54.9003435114504
109.2529296875,-54.9003435114504
109.375,-54.9003435114504
109.4970703125,-54.9003435114504
109.619140625,-54.9003435114504
109.7412109375,-54.9003435114504
109.86328125,-54.9003435114504
109.9853515625,-54.9003435114504
110.107421875,-54.9003435114504
110.2294921875,-54.9003435114504
110.3515625,-54.9003435114504
110.4736328125,-53.6911832061069
110.595703125,-54.9003435114504
